path,start_frag,start_off,end_frag,end_off,lfh_size,compressed_size,uncompressed_size,compression,archive,sampling,coil_type,modality,dataset_set,subject,matfile,hardware_coils,field_strength,fov_x,fov_y,nx,ny,nz,nt,tr_ms,te_ms,flip_angle
MultiCoil/Mapping/TestSet/FullSample/P040/T1map.mat,68,1584153501,68,1843469895,121,259316274,259778768,8,aftercompetition,full,multi,Mapping,TestSet,P040,T1map.mat,30,2.89362,360,306.5625,256,144,1,5,359.48,1.13,35
MultiCoil/Mapping/TestSet/FullSample/P040/T2map.mat,68,1843469896,68,1888848215,121,45378199,45498187,8,aftercompetition,full,multi,Mapping,TestSet,P040,T2map.mat,30,2.89362,360,288.75,192,116,1,5,203.52,1.29,12
MultiCoil/Mapping/TestSet/FullSample/P048/T1map.mat,68,1888848328,68,2104569337,121,215720889,216104138,8,aftercompetition,full,multi,Mapping,TestSet,P048,T1map.mat,30,2.89362,360,306.5625,256,144,1,5,359.48,1.13,35
MultiCoil/Mapping/TestSet/FullSample/P048/T2map.mat,68,2104569338,68,2142402955,121,37833497,37949741,8,aftercompetition,full,multi,Mapping,TestSet,P048,T2map.mat,30,2.89362,360,288.75,192,116,1,5,203.52,1.29,12
MultiCoil/Mapping/TestSet/FullSample/P053/T1map.mat,68,2142403068,68,2401667980,121,259264792,259727493,8,aftercompetition,full,multi,Mapping,TestSet,P053,T1map.mat,30,2.89362,360,306.5625,256,144,1,5,359.48,1.13,35
MultiCoil/Mapping/TestSet/FullSample/P053/T2map.mat,68,2401667981,68,2447028097,121,45359996,45480795,8,aftercompetition,full,multi,Mapping,TestSet,P053,T2map.mat,30,2.89362,360,288.75,192,116,1,5,203.52,1.29,12
MultiCoil/Mapping/TestSet/FullSample/P031/T1map.mat,68,2447028210,68,2706389248,121,259360918,259823329,8,aftercompetition,full,multi,Mapping,TestSet,P031,T1map.mat,30,2.89362,360,306.5625,256,144,1,5,359.48,1.13,35
MultiCoil/Mapping/TestSet/FullSample/P031/T2map.mat,68,2706389249,68,2751776396,121,45387027,45507844,8,aftercompetition,full,multi,Mapping,TestSet,P031,T2map.mat,30,2.89362,360,288.75,192,116,1,5,203.52,1.29,12
MultiCoil/Mapping/TestSet/FullSample/P047/T1map.mat,68,2751776509,68,3011504218,121,259727589,260190104,8,aftercompetition,full,multi,Mapping,TestSet,P047,T1map.mat,30,2.89362,360,306.5625,256,144,1,5,359.48,1.13,35
MultiCoil/Mapping/TestSet/FullSample/P047/T2map.mat,68,3011504219,68,3056953659,121,45449320,45569555,8,aftercompetition,full,multi,Mapping,TestSet,P047,T2map.mat,30,2.89362,360,288.75,192,116,1,5,203.52,1.29,12
MultiCoil/Mapping/TestSet/FullSample/P042/T1map.mat,68,3056953772,68,3316602266,121,259648374,260111139,8,aftercompetition,full,multi,Mapping,TestSet,P042,T1map.mat,30,2.89362,360,306.5625,256,144,1,5,359.48,1.13,35
MultiCoil/Mapping/TestSet/FullSample/P042/T2map.mat,68,3316602267,68,3362017205,121,45414818,45534606,8,aftercompetition,full,multi,Mapping,TestSet,P042,T2map.mat,30,2.89362,360,288.75,192,116,1,5,203.52,1.29,12
MultiCoil/Mapping/TestSet/FullSample/P054/T1map.mat,68,3362017318,68,3577537680,121,215520242,215904537,8,aftercompetition,full,multi,Mapping,TestSet,P054,T1map.mat,30,2.89362,360,306.5625,256,144,1,5,359.48,1.13,35
MultiCoil/Mapping/TestSet/FullSample/P054/T2map.mat,68,3577537681,68,3615335492,121,37797691,37914367,8,aftercompetition,full,multi,Mapping,TestSet,P054,T2map.mat,30,2.89362,360,288.75,192,116,1,5,203.52,1.29,12
MultiCoil/Mapping/TestSet/FullSample/P059/T1map.mat,68,3615335605,68,3831365065,121,216029340,216412913,8,aftercompetition,full,multi,Mapping,TestSet,P059,T1map.mat,30,2.89362,360,306.5625,256,144,1,5,359.48,1.13,35
MultiCoil/Mapping/TestSet/FullSample/P059/T2map.mat,68,3831365066,68,3869207973,121,37842787,37958953,8,aftercompetition,full,multi,Mapping,TestSet,P059,T2map.mat,30,2.89362,360,288.75,192,116,1,5,203.52,1.29,12
MultiCoil/Mapping/TestSet/FullSample/P028/T1map.mat,68,3869208086,68,4128561452,121,259353246,259814968,8,aftercompetition,full,multi,Mapping,TestSet,P028,T1map.mat,30,2.89362,360,306.5625,256,144,1,5,359.48,1.13,35
MultiCoil/Mapping/TestSet/FullSample/P028/T2map.mat,68,4128561453,68,4173933975,121,45372402,45493643,8,aftercompetition,full,multi,Mapping,TestSet,P028,T2map.mat,30,2.89362,360,288.75,192,116,1,5,203.52,1.29,12
MultiCoil/Mapping/TestSet/FullSample/P015/T1map.mat,68,4173934088,69,180652113,121,301685201,302171448,8,aftercompetition,full,multi,Mapping,TestSet,P015,T1map.mat,30,2.89362,360,306.5625,256,144,1,5,359.48,1.13,35
MultiCoil/Mapping/TestSet/FullSample/P015/T2map.mat,69,180652114,69,233542538,121,52890304,53017919,8,aftercompetition,full,multi,Mapping,TestSet,P015,T2map.mat,30,2.89362,360,288.75,192,116,1,5,203.52,1.29,12
MultiCoil/Mapping/TestSet/FullSample/P043/T1map.mat,69,233542651,69,449024953,121,215482182,215865617,8,aftercompetition,full,multi,Mapping,TestSet,P043,T1map.mat,30,2.89362,360,306.5625,256,144,1,5,359.48,1.13,35
MultiCoil/Mapping/TestSet/FullSample/P043/T2map.mat,69,449024954,69,486814048,121,37788974,37906494,8,aftercompetition,full,multi,Mapping,TestSet,P043,T2map.mat,30,2.89362,360,288.75,192,116,1,5,203.52,1.29,12
MultiCoil/Mapping/TestSet/FullSample/P023/T1map.mat,69,486814161,69,746139475,121,259325194,259787278,8,aftercompetition,full,multi,Mapping,TestSet,P023,T1map.mat,30,2.89362,360,306.5625,256,144,1,5,359.48,1.13,35
MultiCoil/Mapping/TestSet/FullSample/P023/T2map.mat,69,746139476,69,791509506,121,45369910,45490672,8,aftercompetition,full,multi,Mapping,TestSet,P023,T2map.mat,30,2.89362,360,288.75,192,116,1,5,203.52,1.29,12
MultiCoil/Mapping/TestSet/FullSample/P057/T1map.mat,69,791509619,69,1050952874,121,259443135,259905547,8,aftercompetition,full,multi,Mapping,TestSet,P057,T1map.mat,30,2.89362,360,306.5625,256,144,1,6,359.48,1.13,35
MultiCoil/Mapping/TestSet/FullSample/P057/T2map.mat,69,1050952875,69,1096332986,121,45379991,45500392,8,aftercompetition,full,multi,Mapping,TestSet,P057,T2map.mat,30,2.89362,360,288.75,192,116,1,6,203.52,1.29,12
MultiCoil/Mapping/TestSet/FullSample/P038/T1map.mat,69,1096333099,69,1355684740,121,259351521,259814442,8,aftercompetition,full,multi,Mapping,TestSet,P038,T1map.mat,30,2.89362,360,306.5625,256,144,1,5,359.48,1.13,35
MultiCoil/Mapping/TestSet/FullSample/P038/T2map.mat,69,1355684741,69,1401064377,121,45379516,45499889,8,aftercompetition,full,multi,Mapping,TestSet,P038,T2map.mat,30,2.89362,360,288.75,192,116,1,5,203.52,1.29,12
MultiCoil/Mapping/TestSet/FullSample/P027/T1map.mat,69,1401064490,69,1616612785,121,215548175,215931904,8,aftercompetition,full,multi,Mapping,TestSet,P027,T1map.mat,30,2.89362,360,306.5625,256,144,1,5,359.48,1.13,35
MultiCoil/Mapping/TestSet/FullSample/P027/T2map.mat,69,1616612786,69,1654426313,121,37813407,37929695,8,aftercompetition,full,multi,Mapping,TestSet,P027,T2map.mat,30,2.89362,360,288.75,192,116,1,5,203.52,1.29,12
MultiCoil/Mapping/TestSet/FullSample/P010/T1map.mat,69,1654426426,69,1870237129,121,215810583,216194100,8,aftercompetition,full,multi,Mapping,TestSet,P010,T1map.mat,30,2.89362,360,306.5625,256,144,1,5,359.48,1.13,35
MultiCoil/Mapping/TestSet/FullSample/P010/T2map.mat,69,1870237130,69,1908081828,121,37844578,37961099,8,aftercompetition,full,multi,Mapping,TestSet,P010,T2map.mat,30,2.89362,360,288.75,192,116,1,5,203.52,1.29,12
MultiCoil/Mapping/TestSet/FullSample/P021/T1map.mat,69,1908081941,69,2167499247,121,259417186,259879563,8,aftercompetition,full,multi,Mapping,TestSet,P021,T1map.mat,30,2.89362,360,306.5625,256,144,1,6,359.48,1.13,35
MultiCoil/Mapping/TestSet/FullSample/P021/T2map.mat,69,2167499248,69,2212890696,121,45391328,45511884,8,aftercompetition,full,multi,Mapping,TestSet,P021,T2map.mat,30,2.89362,360,288.75,192,116,1,6,203.52,1.29,12
MultiCoil/Mapping/TestSet/FullSample/P030/T1map.mat,69,2212890809,69,2428487510,121,215596581,215979408,8,aftercompetition,full,multi,Mapping,TestSet,P030,T1map.mat,30,2.89362,360,306.5625,256,144,1,5,359.48,1.13,35
MultiCoil/Mapping/TestSet/FullSample/P030/T2map.mat,69,2428487511,69,2466274170,121,37786539,37903661,8,aftercompetition,full,multi,Mapping,TestSet,P030,T2map.mat,30,2.89362,360,288.75,192,116,1,5,203.52,1.29,12
MultiCoil/Mapping/TestSet/FullSample/P016/T1map.mat,69,2466274283,69,2725565392,121,259290989,259752797,8,aftercompetition,full,multi,Mapping,TestSet,P016,T1map.mat,30,2.89362,360,306.5625,256,144,1,6,359.48,1.13,35
MultiCoil/Mapping/TestSet/FullSample/P016/T2map.mat,69,2725565393,69,2770934971,121,45369458,45490123,8,aftercompetition,full,multi,Mapping,TestSet,P016,T2map.mat,30,2.89362,360,288.75,192,116,1,6,203.52,1.29,12
MultiCoil/Mapping/TestSet/FullSample/P033/T1map.mat,69,2770935084,69,3030278732,121,259343528,259805651,8,aftercompetition,full,multi,Mapping,TestSet,P033,T1map.mat,30,2.89362,360,306.5625,256,144,1,5,359.48,1.13,35
MultiCoil/Mapping/TestSet/FullSample/P033/T2map.mat,69,3030278733,69,3075661280,121,45382427,45504004,8,aftercompetition,full,multi,Mapping,TestSet,P033,T2map.mat,30,2.89362,360,288.75,192,116,1,5,207.82,1.35,12
MultiCoil/Mapping/TestSet/FullSample/P058/T1map.mat,69,3075661393,69,3335379848,121,259718335,260180050,8,aftercompetition,full,multi,Mapping,TestSet,P058,T1map.mat,30,2.89362,360,306.5625,256,144,1,6,359.48,1.13,35
MultiCoil/Mapping/TestSet/FullSample/P058/T2map.mat,69,3335379849,69,3380807448,121,45427479,45546985,8,aftercompetition,full,multi,Mapping,TestSet,P058,T2map.mat,30,2.89362,360,288.75,192,116,1,6,203.52,1.29,12
MultiCoil/Mapping/TestSet/FullSample/P009/T1map.mat,69,3380807561,69,3596302594,121,215494913,215878128,8,aftercompetition,full,multi,Mapping,TestSet,P009,T1map.mat,30,2.89362,360,306.5625,256,144,1,5,359.48,1.13,35
MultiCoil/Mapping/TestSet/FullSample/P009/T2map.mat,69,3596302595,69,3634083337,121,37780622,37897052,8,aftercompetition,full,multi,Mapping,TestSet,P009,T2map.mat,30,2.89362,360,288.75,192,116,1,5,203.52,1.29,12
MultiCoil/Mapping/TestSet/FullSample/P022/T1map.mat,69,3634083450,69,3849548013,121,215464443,215847463,8,aftercompetition,full,multi,Mapping,TestSet,P022,T1map.mat,30,2.89362,360,306.5625,256,144,1,5,359.48,1.13,35
MultiCoil/Mapping/TestSet/FullSample/P022/T2map.mat,69,3849548014,69,3887345392,121,37797258,37912634,8,aftercompetition,full,multi,Mapping,TestSet,P022,T2map.mat,30,2.89362,360,288.75,192,116,1,5,203.52,1.29,12
MultiCoil/Mapping/TestSet/FullSample/P034/T1map.mat,69,3887345505,69,4146652432,121,259306807,259768555,8,aftercompetition,full,multi,Mapping,TestSet,P034,T1map.mat,30,2.89362,360,306.5625,256,144,1,6,359.48,1.13,35
MultiCoil/Mapping/TestSet/FullSample/P034/T2map.mat,69,4146652433,69,4192032616,121,45380063,45500734,8,aftercompetition,full,multi,Mapping,TestSet,P034,T2map.mat,30,2.89362,360,288.75,192,116,1,6,203.52,1.29,12
MultiCoil/Mapping/TestSet/FullSample/P029/T1map.mat,69,4192032729,70,156518762,121,259453209,259916033,8,aftercompetition,full,multi,Mapping,TestSet,P029,T1map.mat,30,2.89362,360,306.5625,256,144,1,5,359.48,1.13,35
MultiCoil/Mapping/TestSet/FullSample/P029/T2map.mat,70,156518763,70,201899211,121,45380328,45500198,8,aftercompetition,full,multi,Mapping,TestSet,P029,T2map.mat,30,2.89362,360,288.75,192,116,1,5,203.52,1.29,12
MultiCoil/Mapping/TestSet/FullSample/P035/T1map.mat,70,201899324,70,461188181,121,259288737,259751394,8,aftercompetition,full,multi,Mapping,TestSet,P035,T1map.mat,30,2.89362,360,306.5625,256,144,1,5,359.48,1.13,35
MultiCoil/Mapping/TestSet/FullSample/P035/T2map.mat,70,461188182,70,506553670,121,45365368,45485841,8,aftercompetition,full,multi,Mapping,TestSet,P035,T2map.mat,30,2.89362,360,288.75,192,116,1,5,203.52,1.29,12
MultiCoil/Tagging/ValidationSet/FullSample/P043/tagging.mat,70,852284391,70,1645488462,129,793203943,793912461,8,aftercompetition,full,multi,Tagging,ValidationSet,P043,tagging.mat,30,2.89362,344,340.928571429,224,180,11,17,47.61,2.54,10
MultiCoil/Tagging/ValidationSet/FullSample/P044/tagging.mat,70,1645488581,70,2438615833,129,793127124,793836200,8,aftercompetition,full,multi,Tagging,ValidationSet,P044,tagging.mat,30,2.89362,344,340.928571429,224,180,11,18,47.61,2.54,10
MultiCoil/Tagging/ValidationSet/FullSample/P041/tagging.mat,70,2438615952,70,3231866473,129,793250393,793959437,8,aftercompetition,full,multi,Tagging,ValidationSet,P041,tagging.mat,30,2.89362,344,340.928571429,224,180,11,20,47.61,2.54,10
MultiCoil/Tagging/ValidationSet/FullSample/P002/tagging.mat,70,3231866592,70,4025034094,129,793167374,793876076,8,aftercompetition,full,multi,Tagging,ValidationSet,P002,tagging.mat,34,2.89362,344,340.928571429,224,180,11,18,47.61,2.54,10
MultiCoil/Tagging/ValidationSet/FullSample/P003/tagging.mat,70,4025034213,71,523010747,129,792943702,793653338,8,aftercompetition,full,multi,Tagging,ValidationSet,P003,tagging.mat,30,2.89362,344,340.928571429,224,180,11,21,47.61,2.54,10
MultiCoil/Tagging/ValidationSet/FullSample/P023/tagging.mat,71,523010866,71,1316136982,129,793125988,793835007,8,aftercompetition,full,multi,Tagging,ValidationSet,P023,tagging.mat,30,2.89362,344,340.928571429,224,180,11,28,47.61,2.54,10
MultiCoil/Tagging/ValidationSet/FullSample/P031/tagging.mat,71,1316137101,71,2109642826,129,793505597,794214475,8,aftercompetition,full,multi,Tagging,ValidationSet,P031,tagging.mat,30,2.89362,344,340.928571429,224,180,11,21,47.61,2.54,10
MultiCoil/Tagging/ValidationSet/FullSample/P021/tagging.mat,71,2109642945,71,2902747905,129,793104832,793813442,8,aftercompetition,full,multi,Tagging,ValidationSet,P021,tagging.mat,30,2.89362,344,340.928571429,224,180,11,23,47.61,2.54,10
MultiCoil/Tagging/ValidationSet/FullSample/P039/tagging.mat,71,2902748024,71,3695950621,129,793202469,793912512,8,aftercompetition,full,multi,Tagging,ValidationSet,P039,tagging.mat,30,2.89362,344,340.928571429,224,180,11,26,47.61,2.54,10
MultiCoil/Tagging/ValidationSet/FullSample/P016/tagging.mat,71,3695950740,72,194023998,129,793040426,793749716,8,aftercompetition,full,multi,Tagging,ValidationSet,P016,tagging.mat,30,2.89362,344,340.928571429,224,180,11,25,47.61,2.54,10
MultiCoil/Tagging/ValidationSet/FullSample/P052/tagging.mat,72,194024117,72,986980464,129,792956219,793664802,8,aftercompetition,full,multi,Tagging,ValidationSet,P052,tagging.mat,30,2.89362,344,340.928571429,224,180,11,22,47.61,2.54,10
MultiCoil/Tagging/ValidationSet/FullSample/P032/tagging.mat,72,986980583,72,1780901002,129,793920291,794628795,8,aftercompetition,full,multi,Tagging,ValidationSet,P032,tagging.mat,30,2.89362,344,340.928571429,224,180,11,26,47.61,2.54,10
MultiCoil/Tagging/ValidationSet/FullSample/P053/tagging.mat,72,1780901121,72,2573730228,129,792828979,793537572,8,aftercompetition,full,multi,Tagging,ValidationSet,P053,tagging.mat,30,2.89362,344,340.928571429,224,180,11,19,47.61,2.54,10
MultiCoil/Tagging/ValidationSet/FullSample/P022/tagging.mat,72,2573730347,72,3366811752,129,793081277,793791874,8,aftercompetition,full,multi,Tagging,ValidationSet,P022,tagging.mat,30,2.89362,344,340.928571429,224,180,11,16,47.61,2.54,10
MultiCoil/Tagging/ValidationSet/FullSample/P042/tagging.mat,72,3366811871,72,4160153224,129,793341225,794051004,8,aftercompetition,full,multi,Tagging,ValidationSet,P042,tagging.mat,30,2.89362,344,340.928571429,224,180,11,20,47.61,2.54,10
MultiCoil/Tagging/ValidationSet/FullSample/P045/tagging.mat,72,4160153343,73,658189876,129,793003701,793712926,8,aftercompetition,full,multi,Tagging,ValidationSet,P045,tagging.mat,30,2.89362,344,340.928571429,224,180,11,21,47.61,2.54,10
MultiCoil/Tagging/ValidationSet/FullSample/P035/tagging.mat,73,658189995,73,1451118627,129,792928504,793638695,8,aftercompetition,full,multi,Tagging,ValidationSet,P035,tagging.mat,30,2.89362,344,340.928571429,224,180,11,22,47.61,2.54,10
MultiCoil/Tagging/ValidationSet/FullSample/P005/tagging.mat,73,1451118746,73,2244142590,129,793023716,793732934,8,aftercompetition,full,multi,Tagging,ValidationSet,P005,tagging.mat,30,2.89362,344,340.928571429,224,180,11,16,47.61,2.54,10
MultiCoil/Tagging/ValidationSet/FullSample/P018/tagging.mat,73,2244142709,73,2965283561,129,721140724,721861497,8,aftercompetition,full,multi,Tagging,ValidationSet,P018,tagging.mat,30,2.89362,344,340.928571429,224,180,10,21,47.61,2.54,10
MultiCoil/Tagging/ValidationSet/FullSample/P026/tagging.mat,73,2965283680,73,3758366563,129,793082755,793792040,8,aftercompetition,full,multi,Tagging,ValidationSet,P026,tagging.mat,30,2.89362,344,340.928571429,224,180,11,21,47.61,2.54,10
MultiCoil/Tagging/ValidationSet/FullSample/P036/tagging.mat,73,3758366682,74,256224259,129,792824745,793534635,8,aftercompetition,full,multi,Tagging,ValidationSet,P036,tagging.mat,30,2.89362,344,340.928571429,224,180,11,22,47.61,2.54,10
MultiCoil/Tagging/ValidationSet/FullSample/P050/tagging.mat,74,256224378,74,1049258023,129,793033517,793743012,8,aftercompetition,full,multi,Tagging,ValidationSet,P050,tagging.mat,30,2.89362,344,340.928571429,224,180,11,18,47.61,2.54,10
MultiCoil/Tagging/ValidationSet/FullSample/P057/tagging.mat,74,1049258142,74,1842363374,129,793105104,793813129,8,aftercompetition,full,multi,Tagging,ValidationSet,P057,tagging.mat,30,2.89362,344,340.928571429,224,180,11,21,47.61,2.54,10
MultiCoil/Tagging/ValidationSet/FullSample/P001/tagging.mat,74,1842363493,74,2635757663,129,793394042,794103685,8,aftercompetition,full,multi,Tagging,ValidationSet,P001,tagging.mat,30,2.89362,344,340.928571429,224,180,11,21,47.61,2.54,10
MultiCoil/Tagging/ValidationSet/FullSample/P019/tagging.mat,74,2635757782,74,3429454324,129,793696414,794405573,8,aftercompetition,full,multi,Tagging,ValidationSet,P019,tagging.mat,34,2.89362,344,340.928571429,224,180,11,17,47.61,2.54,10
MultiCoil/Tagging/ValidationSet/FullSample/P025/tagging.mat,74,3429454443,74,4224176326,129,794721755,795430406,8,aftercompetition,full,multi,Tagging,ValidationSet,P025,tagging.mat,30,2.89362,344,340.928571429,224,180,11,18,47.61,2.54,10
MultiCoil/Tagging/ValidationSet/FullSample/P004/tagging.mat,74,4224176445,75,722230025,129,793020748,793729859,8,aftercompetition,full,multi,Tagging,ValidationSet,P004,tagging.mat,30,2.89362,344,340.928571429,224,180,11,22,47.61,2.54,10
MultiCoil/Tagging/ValidationSet/FullSample/P030/tagging.mat,75,722230144,75,1515498648,129,793268376,793977143,8,aftercompetition,full,multi,Tagging,ValidationSet,P030,tagging.mat,30,2.89362,344,340.928571429,224,180,11,29,47.61,2.54,10
MultiCoil/Tagging/ValidationSet/FullSample/P017/tagging.mat,75,1515498767,75,2308594248,129,793095353,793804399,8,aftercompetition,full,multi,Tagging,ValidationSet,P017,tagging.mat,30,2.89362,344,340.928571429,224,180,11,23,47.61,2.54,10
MultiCoil/Tagging/ValidationSet/FullSample/P015/tagging.mat,75,2308594367,75,3101820136,129,793225641,793935154,8,aftercompetition,full,multi,Tagging,ValidationSet,P015,tagging.mat,30,2.89362,344,340.928571429,224,180,11,24,47.61,2.54,10
MultiCoil/Tagging/ValidationSet/FullSample/P006/tagging.mat,75,3101820255,75,3895093748,129,793273365,793982726,8,aftercompetition,full,multi,Tagging,ValidationSet,P006,tagging.mat,30,2.89362,344,340.928571429,224,180,11,19,47.61,2.54,10
MultiCoil/Tagging/ValidationSet/FullSample/P038/tagging.mat,75,3895093867,76,393213195,129,793086496,793795113,8,aftercompetition,full,multi,Tagging,ValidationSet,P038,tagging.mat,30,2.89362,344,340.928571429,224,180,11,41,47.61,2.54,10
MultiCoil/Tagging/ValidationSet/FullSample/P011/tagging.mat,76,393213314,76,1258628214,129,865414772,866276064,8,aftercompetition,full,multi,Tagging,ValidationSet,P011,tagging.mat,30,2.89362,344,340.928571429,224,180,12,27,47.61,2.54,10
MultiCoil/Tagging/ValidationSet/FullSample/P014/tagging.mat,76,1258628333,76,2052251775,129,793623314,794333227,8,aftercompetition,full,multi,Tagging,ValidationSet,P014,tagging.mat,30,2.89362,344,340.928571429,224,180,11,20,47.61,2.54,10
MultiCoil/Tagging/ValidationSet/FullSample/P054/tagging.mat,76,2052251894,76,2702355434,129,650103412,650724969,8,aftercompetition,full,multi,Tagging,ValidationSet,P054,tagging.mat,30,2.89362,344,340.928571429,224,180,9,21,47.61,2.54,10
MultiCoil/Tagging/ValidationSet/FullSample/P056/tagging.mat,76,2702355553,76,3495320768,129,792965087,793674629,8,aftercompetition,full,multi,Tagging,ValidationSet,P056,tagging.mat,30,2.89362,344,340.928571429,224,180,11,25,47.61,2.54,10
MultiCoil/Tagging/ValidationSet/FullSample/P029/tagging.mat,76,3495320887,76,4288412066,129,793091051,793798714,8,aftercompetition,full,multi,Tagging,ValidationSet,P029,tagging.mat,30,2.89362,344,340.928571429,224,180,11,23,47.61,2.54,10
MultiCoil/Tagging/ValidationSet/FullSample/P027/tagging.mat,76,4288412185,77,786945427,129,793500410,794209438,8,aftercompetition,full,multi,Tagging,ValidationSet,P027,tagging.mat,30,2.89362,344,340.928571429,224,180,11,18,47.61,2.54,10
MultiCoil/Tagging/ValidationSet/FullSample/P037/tagging.mat,77,786945546,77,1580189043,129,793243369,793951075,8,aftercompetition,full,multi,Tagging,ValidationSet,P037,tagging.mat,30,2.89362,344,340.928571429,224,180,11,20,47.61,2.54,10
MultiCoil/Tagging/ValidationSet/FullSample/P058/tagging.mat,77,1580189162,77,2373056684,129,792867394,793577160,8,aftercompetition,full,multi,Tagging,ValidationSet,P058,tagging.mat,30,2.89362,344,340.928571429,224,180,11,20,47.61,2.54,10
MultiCoil/Tagging/ValidationSet/FullSample/P060/tagging.mat,77,2373056803,77,3166529721,129,793472790,794183867,8,aftercompetition,full,multi,Tagging,ValidationSet,P060,tagging.mat,30,2.89362,344,340.928571429,224,180,11,19,47.61,2.54,10
MultiCoil/Tagging/ValidationSet/FullSample/P049/tagging.mat,77,3166529840,77,3959706127,129,793176159,793884736,8,aftercompetition,full,multi,Tagging,ValidationSet,P049,tagging.mat,30,2.89362,344,340.928571429,224,180,11,44,47.61,2.54,10
MultiCoil/Tagging/ValidationSet/FullSample/P008/tagging.mat,77,3959706246,78,458078120,129,793339042,794048647,8,aftercompetition,full,multi,Tagging,ValidationSet,P008,tagging.mat,30,2.89362,344,340.928571429,224,180,11,21,47.61,2.54,10
MultiCoil/Tagging/ValidationSet/FullSample/P024/tagging.mat,78,458078239,78,1251321492,129,793243125,793952460,8,aftercompetition,full,multi,Tagging,ValidationSet,P024,tagging.mat,30,2.89362,344,340.928571429,224,180,11,20,47.61,2.54,10
MultiCoil/Tagging/ValidationSet/FullSample/P046/tagging.mat,78,1251321611,78,2044779503,129,793457764,794166258,8,aftercompetition,full,multi,Tagging,ValidationSet,P046,tagging.mat,30,2.89362,344,340.928571429,224,180,11,22,47.61,2.54,10
MultiCoil/Tagging/ValidationSet/FullSample/P051/tagging.mat,78,2044779622,78,2838132456,129,793352706,794061823,8,aftercompetition,full,multi,Tagging,ValidationSet,P051,tagging.mat,30,2.89362,344,340.928571429,224,180,11,22,47.61,2.54,10
MultiCoil/Tagging/ValidationSet/FullSample/P048/tagging.mat,78,2838132575,78,3631357304,129,793224601,793934069,8,aftercompetition,full,multi,Tagging,ValidationSet,P048,tagging.mat,30,2.89362,344,340.928571429,224,180,11,19,47.61,2.54,10
MultiCoil/Tagging/ValidationSet/FullSample/P013/tagging.mat,78,3631357423,79,130724768,129,794334513,795042431,8,aftercompetition,full,multi,Tagging,ValidationSet,P013,tagging.mat,30,2.89362,344,340.928571429,224,180,11,17,47.61,2.54,10
MultiCoil/Tagging/ValidationSet/FullSample/P047/tagging.mat,79,130724887,79,924067664,129,793342649,794051507,8,aftercompetition,full,multi,Tagging,ValidationSet,P047,tagging.mat,30,2.89362,344,340.928571429,224,180,11,18,47.61,2.54,10
MultiCoil/Tagging/TestSet/FullSample/P042/tagging.mat,79,1254713876,79,2047551562,123,792837564,793546302,8,aftercompetition,full,multi,Tagging,TestSet,P042,tagging.mat,30,2.89362,344,340.928571429,224,180,11,20,47.61,2.54,10
MultiCoil/Tagging/TestSet/FullSample/P045/tagging.mat,79,2047551675,79,2840676489,123,793124692,793834226,8,aftercompetition,full,multi,Tagging,TestSet,P045,tagging.mat,30,2.89362,344,340.928571429,224,180,11,21,47.61,2.54,10
MultiCoil/Tagging/TestSet/FullSample/P035/tagging.mat,79,2840676602,79,3633780707,123,793103983,793813133,8,aftercompetition,full,multi,Tagging,TestSet,P035,tagging.mat,30,2.89362,344,340.928571429,224,180,11,22,47.61,2.54,10
MultiCoil/Tagging/TestSet/FullSample/P065/tagging.mat,79,3633780820,80,60113846,123,721300200,722021100,8,aftercompetition,full,multi,Tagging,TestSet,P065,tagging.mat,30,2.89362,344,340.928571429,224,180,11,20,47.61,2.54,10
MultiCoil/Tagging/TestSet/FullSample/P043/tagging.mat,80,60113959,80,853035312,123,792921231,793629460,8,aftercompetition,full,multi,Tagging,TestSet,P043,tagging.mat,30,2.89362,344,340.928571429,224,180,11,17,47.61,2.54,10
MultiCoil/Tagging/TestSet/FullSample/P032/tagging.mat,80,853035425,80,1069805175,123,216769628,216993874,8,aftercompetition,full,multi,Tagging,TestSet,P032,tagging.mat,30,2.89362,344,340.928571429,224,180,11,26,47.61,2.54,10
MultiCoil/Tagging/TestSet/FullSample/P041/tagging.mat,80,1069805288,80,1862675484,123,792870074,793579024,8,aftercompetition,full,multi,Tagging,TestSet,P041,tagging.mat,30,2.89362,344,340.928571429,224,180,11,20,47.61,2.54,10
MultiCoil/Tagging/TestSet/FullSample/P046/tagging.mat,80,1862675597,80,2583924033,123,721248314,721970073,8,aftercompetition,full,multi,Tagging,TestSet,P046,tagging.mat,30,2.89362,344,340.928571429,224,180,11,22,47.61,2.54,10
MultiCoil/Tagging/TestSet/FullSample/P063/tagging.mat,80,2583924146,80,3377006657,123,793082389,793791675,8,aftercompetition,full,multi,Tagging,TestSet,P063,tagging.mat,30,2.89362,344,340.928571429,224,180,11,25,47.61,2.54,10
MultiCoil/Tagging/TestSet/FullSample/P069/tagging.mat,80,3377006770,80,4170040325,123,793033433,793744300,8,aftercompetition,full,multi,Tagging,TestSet,P069,tagging.mat,30,2.89362,344,340.928571429,224,180,11,27,47.61,2.54,10
MultiCoil/Tagging/TestSet/FullSample/P014/tagging.mat,80,4170040438,81,668005257,123,792931993,793640978,8,aftercompetition,full,multi,Tagging,TestSet,P014,tagging.mat,30,2.89362,344,340.928571429,224,180,11,20,47.61,2.54,10
